"Method","Name","Error","Occurrences"
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1404 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69033f4a20>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/413 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69038cf438>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1712 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e6f37400>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1843 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6901a56c50>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1369 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691091fd30>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/884 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69118327b8>: Failed to establish a new connection: [Errno 111] Connection refused',))",14
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/27 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ea7376a0>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1501 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69105ca748>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/887 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f8cd91d0>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1685 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903545d68>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1942 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910f86860>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/721 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690005a898>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1542 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691193f518>: Failed to establish a new connection: [Errno 111] Connection refused',))",4
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1253 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e6e7f208>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/43 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903572a58>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1242 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ebfb1940>: Failed to establish a new connection: [Errno 111] Connection refused',))",16
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1069 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68eaac1a90>: Failed to establish a new connection: [Errno 111] Connection refused',))",15
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1292 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6912216630>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/308 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69015af748>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1227 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6911bb9828>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1707 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa595978>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1487 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69019e9e80>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/305 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f690179ea20>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/958 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6900667240>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/553 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68ebfb1d68>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/172 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903e41e48>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/349 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f691159d080>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1025 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68f9e2ab70>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/779 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902c65d68>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1570 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f69001b6048>: Failed to establish a new connection: [Errno 111] Connection refused',))",10
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/357 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910797e48>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1020 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8b0a278>: Failed to establish a new connection: [Errno 111] Connection refused',))",11
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/513 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68fa595390>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1124 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903f6e358>: Failed to establish a new connection: [Errno 111] Connection refused',))",7
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1602 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6902e85668>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/39 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e62f9470>: Failed to establish a new connection: [Errno 111] Connection refused',))",9
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1823 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f68e8c77940>: Failed to establish a new connection: [Errno 111] Connection refused',))",6
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/894 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903380be0>: Failed to establish a new connection: [Errno 111] Connection refused',))",5
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1692 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6910b352e8>: Failed to establish a new connection: [Errno 111] Connection refused',))",12
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/1919 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903d69898>: Failed to establish a new connection: [Errno 111] Connection refused',))",13
"GET","product_id","HTTPConnectionPool(host='arch.homework', port=80): Max retries exceeded with url: /otusapp/products/247 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f6903593be0>: Failed to establish a new connection: [Errno 111] Connection refused',))",8
